"variable","value","L1","iteration"
"Avg",0.886363636363636,"lasso",8
"n_Avg",0.847058823529412,"lasso",8
"CS_Avg",0.886363636363636,"lasso",8
"Reg_a",0.847058823529412,"lasso",8
"Reg_s",0.833333333333333,"lasso",8
"Batch",0.857142857142857,"rf",8
"ComBat",0.879120879120879,"rf",8
"Avg",0.860215053763441,"rf",8
"n_Avg",0.869565217391304,"rf",8
"CS_Avg",0.853932584269663,"rf",8
"Reg_a",0.869565217391304,"rf",8
"Reg_s",0.853932584269663,"rf",8
"Batch",0.917647058823529,"svm",8
"ComBat",0.847058823529412,"svm",8
"Avg",0.876404494382023,"svm",8
"n_Avg",0.896551724137931,"svm",8
"CS_Avg",0.847058823529412,"svm",8
"Reg_a",0.896551724137931,"svm",8
"Reg_s",0.870588235294118,"svm",8
"Batch",0.857142857142857,"crossmod",8
"ComBat",0.879120879120879,"crossmod",8
"Avg",0.876404494382023,"crossmod",8
"n_Avg",0.896551724137931,"crossmod",8
"CS_Avg",0.876404494382023,"crossmod",8
"Reg_a",0.873563218390805,"crossmod",8
"Reg_s",0.857142857142857,"crossmod",8
"Batch",0.833333333333333,"lasso",9
"ComBat",0.875,"lasso",9
"Avg",0.851485148514852,"lasso",9
"n_Avg",0.862745098039216,"lasso",9
"CS_Avg",0.833333333333333,"lasso",9
"Reg_a",0.862745098039216,"lasso",9
"Reg_s",0.816326530612245,"lasso",9
"Batch",0.862745098039216,"rf",9
"ComBat",0.851485148514852,"rf",9
"Avg",0.854368932038835,"rf",9
"n_Avg",0.862745098039216,"rf",9
"CS_Avg",0.862745098039216,"rf",9
"Reg_a",0.862745098039216,"rf",9
"Reg_s",0.862745098039216,"rf",9
"Batch",0.88,"svm",9
"ComBat",0.875,"svm",9
"Avg",0.87378640776699,"svm",9
"n_Avg",0.891089108910891,"svm",9
"CS_Avg",0.88,"svm",9
"Reg_a",0.891089108910891,"svm",9
"Reg_s",0.88,"svm",9
"Batch",0.862745098039216,"crossmod",9
"ComBat",0.851485148514852,"crossmod",9
"Avg",0.862745098039216,"crossmod",9
"n_Avg",0.862745098039216,"crossmod",9
"CS_Avg",0.87378640776699,"crossmod",9
